Port Name,State,Port Code,Border,Date,Measure,Value
Calexico East,California,2507,US-Mexico Border,03/01/2018 12:00:00 AM,Trains,19
Sweetgrass,Montana,3310,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,30944
Port Angeles,Washington,3007,US-Canada Border,03/01/2018 12:00:00 AM,Buses,9
Otay Mesa,California,2506,US-Mexico Border,03/01/2018 12:00:00 AM,Buses,990
Pembina,North Dakota,3401,US-Canada Border,03/01/2018 12:00:00 AM,Buses,55
Oroville,Washington,3019,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,942
Bridgewater,Maine,127,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,3902
San Luis,Arizona,2608,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,3027
Highgate Springs-Alburg,Vermont,212,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,1566
Calexico,California,2503,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,386129
Boundary,Washington,3015,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,4414
Point Roberts,Washington,3017,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,132901
Roseau,Minnesota,3426,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,2983
Del Rio,Texas,2302,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,5335
Whitlash,Montana,3321,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,3
Van Buren,Maine,108,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,1404
Sweetgrass,Montana,3310,US-Canada Border,03/01/2018 12:00:00 AM,Buses,12
El Paso,Texas,2402,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,1951395
Columbus,New Mexico,2406,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Empty,162
Nogales,Arizona,2604,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,36866
Eastport,Maine,103,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,3
Northgate,North Dakota,3406,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,1645
Champlain-Rouses Point,New York,712,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,25597
Madawaska,Maine,109,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,165
Tecate,California,2505,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,179302
Port Huron,Michigan,3802,US-Canada Border,03/01/2018 12:00:00 AM,Buses,178
Pinecreek,Minnesota,3425,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,1
Carbury,North Dakota,3421,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,895
Noonan,North Dakota,3420,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,113
Brownsville,Texas,2301,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,423667
Trout River,New York,715,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,1075
Columbus,New Mexico,2406,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,335
Douglas,Arizona,2601,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Empty,514
Massena,New York,704,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,124871
Roma,Texas,2310,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,140139
Van Buren,Maine,108,US-Canada Border,03/01/2018 12:00:00 AM,Trains,26
Sumas,Washington,3009,US-Canada Border,03/01/2018 12:00:00 AM,Trains,14
Lynden,Washington,3023,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,110
Port Huron,Michigan,3802,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,3160
Eastport,Idaho,3302,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,212
Alcan,Alaska,3104,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,479
Calais,Maine,115,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,45
Blaine,Washington,3004,US-Canada Border,03/01/2018 12:00:00 AM,Trains,254
Fort Fairfield,Maine,107,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,1307
Laredo,Texas,2304,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,925915
Sweetgrass,Montana,3310,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,165
St. John,North Dakota,3405,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,52
Roma,Texas,2310,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Empty,572
Pembina,North Dakota,3401,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,18835
Roseau,Minnesota,3426,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,257
Portal,North Dakota,3403,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,8290
Baudette,Minnesota,3424,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,135
Jackman,Maine,104,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,3
Brownsville,Texas,2301,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,12780
Calais,Maine,115,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,82511
Sarles,North Dakota,3409,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,27
Fort Kent,Maine,110,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,12820
Sweetgrass,Montana,3310,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,14097
Nogales,Arizona,2604,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,627462
Rio Grande City,Texas,2307,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Empty,822
Laurier,Washington,3016,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,53
Richford,Vermont,203,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,475
Madawaska,Maine,109,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,33
Blaine,Washington,3004,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,5356
Point Roberts,Washington,3017,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,1110
San Luis,Arizona,2608,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,262804
Detroit,Michigan,3801,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,8299
Dunseith,North Dakota,3422,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,6675
Roosville,Montana,3318,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,9878
Antler,North Dakota,3413,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,1094
Turner,Montana,3306,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,1090
Otay Mesa,California,2506,US-Mexico Border,03/01/2018 12:00:00 AM,Train Passengers,34
Van Buren,Maine,108,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,809
Warroad,Minnesota,3423,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,263
Danville,Washington,3012,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,7
Sumas,Washington,3009,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,42
Tecate,California,2505,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Empty,2212
El Paso,Texas,2402,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,16145
Del Bonita,Montana,3322,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,62
Richford,Vermont,203,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,18387
Brownsville,Texas,2301,US-Mexico Border,03/01/2018 12:00:00 AM,Rail Containers Empty,5921
Sweetgrass,Montana,3310,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,1718
Sumas,Washington,3009,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,3800
Danville,Washington,3012,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,66
Del Rio,Texas,2302,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,15229
Richford,Vermont,203,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,8687
Westhope,North Dakota,3419,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,1367
Highgate Springs-Alburg,Vermont,212,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,171
Danville,Washington,3012,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,4266
Grand Portage,Minnesota,3613,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,1207
Westhope,North Dakota,3419,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,843
Progreso,Texas,2309,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,5441
Vanceboro,Maine,105,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,934
Piegan,Montana,3316,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,130
Trout River,New York,715,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,110
Morgan,Montana,3319,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,12
Douglas,Arizona,2601,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,155297
Houlton,Maine,106,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,691
Portal,North Dakota,3403,US-Canada Border,03/01/2018 12:00:00 AM,Buses,9
Jackman,Maine,104,US-Canada Border,03/01/2018 12:00:00 AM,Trains,21
Port Angeles,Washington,3007,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,4
Willow Creek,Montana,3325,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,190
Lancaster,Minnesota,3430,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,1658
Walhalla,North Dakota,3407,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,2533
Fort Kent,Maine,110,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,92
Laredo,Texas,2304,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Empty,52347
Westhope,North Dakota,3419,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,617
Noonan,North Dakota,3420,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,1708
Skagway,Alaska,3103,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,274
Neche,North Dakota,3404,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,367
Sumas,Washington,3009,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,3381
Buffalo-Niagara Falls,New York,901,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,18310
Porthill,Idaho,3308,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,10034
Eastport,Maine,103,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,74
Laurier,Washington,3016,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,125
Jackman,Maine,104,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,5925
Jackman,Maine,104,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,13339
Morgan,Montana,3319,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,43
Blaine,Washington,3004,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,30406
Frontier,Washington,3020,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,1625
Hidalgo,Texas,2305,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,199042
Andrade,California,2502,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,52021
Sarles,North Dakota,3409,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,249
Progreso,Texas,2309,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,4352
International Falls-Ranier,Minnesota,3604,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,624
Fortuna,North Dakota,3417,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,262
Carbury,North Dakota,3421,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,79
Hannah,North Dakota,3408,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,125
International Falls-Ranier,Minnesota,3604,US-Canada Border,03/01/2018 12:00:00 AM,Buses,12
Champlain-Rouses Point,New York,712,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,22449
Roma,Texas,2310,US-Mexico Border,03/01/2018 12:00:00 AM,Buses,31
Ogdensburg,New York,701,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,2644
Columbus,New Mexico,2406,US-Mexico Border,03/01/2018 12:00:00 AM,Buses,121
Northgate,North Dakota,3406,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,803
Hansboro,North Dakota,3415,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,9
Sault Sainte Marie,Michigan,3803,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,3787
Laurier,Washington,3016,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,348
St. John,North Dakota,3405,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,1494
Turner,Montana,3306,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,75
Van Buren,Maine,108,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,727
Frontier,Washington,3020,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,1
Vanceboro,Maine,105,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,2476
Ambrose,North Dakota,3410,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,87
Buffalo-Niagara Falls,New York,901,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,379233
Naco,Arizona,2603,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,48437
Sumas,Washington,3009,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,143957
Warroad,Minnesota,3423,US-Canada Border,03/01/2018 12:00:00 AM,Buses,45
Cross Border Xpress,California,2582,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,99387
Tornillo-Fabens,Texas,2404,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,32620
Richford,Vermont,203,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,329
Douglas,Arizona,2601,US-Mexico Border,03/01/2018 12:00:00 AM,Buses,200
El Paso,Texas,2402,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,639385
Vanceboro,Maine,105,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,12
Port Huron,Michigan,3802,US-Canada Border,03/01/2018 12:00:00 AM,Trains,274
Otay Mesa,California,2506,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Empty,14709
Champlain-Rouses Point,New York,712,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,162375
Oroville,Washington,3019,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,12
Detroit,Michigan,3801,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,3837
Wildhorse,Montana,3323,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,672
Metaline Falls,Washington,3025,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,190
Portal,North Dakota,3403,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,353
Sault Sainte Marie,Michigan,3803,US-Canada Border,03/01/2018 12:00:00 AM,Buses,46
Northgate,North Dakota,3406,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,342
San Luis,Arizona,2608,US-Mexico Border,03/01/2018 12:00:00 AM,Buses,19
Roma,Texas,2310,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,50
Progreso,Texas,2309,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,269407
Trout River,New York,715,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,583
Columbus,New Mexico,2406,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,29894
Maida,North Dakota,3416,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,366
Boundary,Washington,3015,US-Canada Border,03/01/2018 12:00:00 AM,Trucks,40
Columbus,New Mexico,2406,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,1452
Brownsville,Texas,2301,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,891765
Nogales,Arizona,2604,US-Mexico Border,03/01/2018 12:00:00 AM,Rail Containers Empty,3748
Calexico,California,2503,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,382354
St. John,North Dakota,3405,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,753
Eagle Pass,Texas,2303,US-Mexico Border,03/01/2018 12:00:00 AM,Trains,302
Port Huron,Michigan,3802,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,116327
Tecate,California,2505,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,4930
Ogdensburg,New York,701,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,23068
Calexico East,California,2507,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,322581
Buffalo-Niagara Falls,New York,901,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,8717
Norton,Vermont,211,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,30
Hansboro,North Dakota,3415,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,497
Limestone,Maine,118,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,41
Fort Kent,Maine,110,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,9034
Ketchikan,Alaska,3102,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,203
Pembina,North Dakota,3401,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,22732
Derby Line,Vermont,209,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,6053
Douglas,Arizona,2601,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,1707
Buffalo-Niagara Falls,New York,901,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,820283
Fort Kent,Maine,110,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,1526
Ferry,Washington,3013,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,1186
Del Bonita,Montana,3322,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,30
Turner,Montana,3306,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,4
Portal,North Dakota,3403,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Empty,7380
Laredo,Texas,2304,US-Mexico Border,03/01/2018 12:00:00 AM,Buses,3115
Grand Portage,Minnesota,3613,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,16006
El Paso,Texas,2402,US-Mexico Border,03/01/2018 12:00:00 AM,Trucks,67892
Limestone,Maine,118,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,1267
Calais,Maine,115,US-Canada Border,03/01/2018 12:00:00 AM,Pedestrians,775
Grand Portage,Minnesota,3613,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,973
Detroit,Michigan,3801,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,47506
Sumas,Washington,3009,US-Canada Border,03/01/2018 12:00:00 AM,Bus Passengers,620
Hidalgo,Texas,2305,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,42080
Otay Mesa,California,2506,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,264442
Point Roberts,Washington,3017,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,87071
Calais,Maine,115,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,26
Derby Line,Vermont,209,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,1057
Laurier,Washington,3016,US-Canada Border,03/01/2018 12:00:00 AM,Buses,1
Roma,Texas,2310,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,25456
International Falls-Ranier,Minnesota,3604,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,45763
Houlton,Maine,106,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,2010
Derby Line,Vermont,209,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,34403
Sweetgrass,Montana,3310,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,1835
Portal,North Dakota,3403,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,18118
Champlain-Rouses Point,New York,712,US-Canada Border,03/01/2018 12:00:00 AM,Buses,736
Roseau,Minnesota,3426,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Full,150
Highgate Springs-Alburg,Vermont,212,US-Canada Border,03/01/2018 12:00:00 AM,Rail Containers Full,1140
Port Huron,Michigan,3802,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,234268
Roma,Texas,2310,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicles,69375
Sasabe,Arizona,2606,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,55
Laurier,Washington,3016,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,3047
Boundary,Washington,3015,US-Canada Border,03/01/2018 12:00:00 AM,Train Passengers,50
Columbus,New Mexico,2406,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,24784
Point Roberts,Washington,3017,US-Canada Border,03/01/2018 12:00:00 AM,Buses,44
El Paso,Texas,2402,US-Mexico Border,03/01/2018 12:00:00 AM,Trains,102
Nogales,Arizona,2604,US-Mexico Border,03/01/2018 12:00:00 AM,Pedestrians,335638
Hidalgo,Texas,2305,US-Mexico Border,03/01/2018 12:00:00 AM,Buses,1700
Sasabe,Arizona,2606,US-Mexico Border,03/01/2018 12:00:00 AM,Personal Vehicle Passengers,3855
Skagway,Alaska,3103,US-Canada Border,03/01/2018 12:00:00 AM,Truck Containers Empty,140
Calexico East,California,2507,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,9400
Nogales,Arizona,2604,US-Mexico Border,03/01/2018 12:00:00 AM,Truck Containers Full,31999
Presidio,Texas,2403,US-Mexico Border,03/01/2018 12:00:00 AM,Bus Passengers,187
Boundary,Washington,3015,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,2564
Nighthawk,Washington,3011,US-Canada Border,03/01/2018 12:00:00 AM,Personal Vehicles,273
